ID,Title,Director,Cast,Genre
d2837,the secret of the grain,abdellatif kechiche,"habib boufares,bouraouia marzouk,hatika karaoui,hafsia herzi,faridah benkhetache,alice houri","comedy, drama, foreign, indie"
d2838,new in town,jonas elmer,"renee zellweger,harry connick jr.,siobhan fallon hogan,j.k. simmons,frances conroy","comedy, romance"
d2839,notorious,george tillman jr,"jamal woolard,angela bassett,derek luke,antonique smith,anthony mackie,naturi naughton","drama, musical"
d2840,waltz with bashir,ari folman,,"animation, documentary, drama, foreign, history, war"
d2841,wendy and lucy,kelly reichardt,"michelle williams,will patton,will oldham,john robinson","drama, indie, romance"
d2842,the uninvited,"charles,thomas guard","emily browning,arielle kebbel,david strathairn,elizabeth banks,maya massar","drama, horror, thriller"
d2843,secrets and lies,mike leigh,"timothy spall,marianne jean-baptiste,brenda blethyn,phyllis logan,claire rushbrook,lee ross,elizabeth berrington","comedy, drama, foreign"
d2844,the romance of astrea and celadon,eric rohmer,"andy gillet,stephanie crayencour,veronique reymond,cecile cassel,rodolphe pauly","drama, foreign, romance"
d2845,taken,pierre morel,"liam neeson,maggie grace,famke janssen,katie cassidy,arben bajraktaraj,gerard watkins","action, crime, foreign, thriller"
d2846,he's just not that into you,ken kwapis,"ben affleck,jennifer aniston,drew barrymore,scarlett johansson,jennifer connelly,ginnifer goodwin,bradley cooper,kevin connolly,justin long","comedy, drama, romance"
d2847,the pink panther 2,harald zwart,"steve martin,jean reno,emily mortimer,andy garcia,alfred molina,aishwarya rai bachchan,john cleese","action, adventure, comedy, family, mystery"
d2848,push,paul mcguigan,"chris evans,dakota fanning,camilla belle,djimon hounsou","action, science fiction, thriller"
d2849,fanboys,kyle newman,"sam huntington,dan fogler,jay baruchel,kristen bell,christopher marquette","adventure, comedy, drama"
d2850,the class,laurent cantet,"francois begaudeau,wei huang,esmeralda ouertani,franck keita",
d2851,coraline,henry selick,"dakota fanning,teri hatcher,john hodgman,ian mcshane,robert bailey jr.,jennifer saunders,dawn french,keith david","animation, family, fantasy, science fiction"
d2852,the international,tom tykwer,"clive owen,naomi watts,armin mueller-stahl,brian f. o'byrne,james rebhorn","action, adventure, crime, mystery, thriller"
d2853,confessions of a shopaholic,p.j. hogan,"isla fisher,hugh dancy,joan cusack,john goodman,john lithgow,kristin scott thomas","comedy, drama, romance"
d2854,friday the 13th,marcus nispel,"jared padalecki,danielle panabaker,amanda righetti,travis van winkle,aaron yoo,derek mears",horror
d2855,house of the sleeping beauties,vadim glowna,"vadim glowna,angela winkler,maximilian schell,birol unel","drama, foreign"
d2856,revolutionary road,sam mendes,"leonardo dicaprio,kate winslet,kathy bates,michael shannon,kathryn hahn,david harbour,dylan baker,richard easton,zoe kazan,jay o. sanders,max casella","drama, romance"
d2857,"moscow, belgium",christophe van rompaey,"barbara sarafian,jurgen delnaet,johan hildenbergh,anemone valcke","comedy, drama, foreign, romance"
d2858,bride wars,gary winick,"kate hudson,anne hathaway,candice bergen,kristen johnston,steve howey","comedy, romance"
d2859,timecrimes,nacho vigalondo,"karra elejalde,candela fernandez,barbara goenaga,nacho vigalondo","foreign, indie, science fiction, thriller"
d2860,el camino,erik s. weigel,"leo fitzpatrick,christopher denham,elisabeth moss,wes studi,richard gallagher,amy hargreaves",documentary
d2861,last chance harvey,joel hopkins,"dustin hoffman,emma thompson,liane balaban,james brolin,eileen atkins,kathy baker,richard schiff","comedy, drama, romance"
d2862,chandni chowk to china,nikhil advani,"akshay kumar,deepika padukone,mithun chakraborty,ranvir shorey,gordon liu,roger yuan","action, adventure, comedy, drama, foreign, musical"
d2863,che,steven soderbergh,"benicio del toro,demian bichir,catalina sandino moreno,rodrigo santoro,franka potente,julia ormond",
d2864,frost/nixon,ron howard,"frank langella,michael sheen,oliver platt,sam rockwell,kevin bacon,rebecca hall,toby jones,matthew macfadyen,patty mccormack",drama
d2865,soul men,malcolm d. lee,"samuel l. jackson,bernie mac,john legend,isaac hayes,sharon leal,vanessa del rio,jennifer coolidge","comedy, music"
d2866,lola montes,max ophuls,"martine carol,peter ustinov,anton walbrook,oskar werner","drama, foreign, romance"
d2867,madagascar: escape 2 africa,"eric darnell,tom mcgrath","ben stiller,chris rock,david schwimmer,jada pinkett smith,sacha baron cohen,cedric the entertainer,andy richter,bernie mac,alec baldwin,sherri shepherd,will.i.am","action, adventure, animation, family"
d2868,let the right one in,tomas alfredson,"kare hedebrant,lina leandersson,per ragnar,henrik dahl","drama, foreign, horror, indie, romance, thriller"
d2869,jcvd,mabrouk el mechri,"jean-claude van damme,herve sogne,francois damiens,norbert rutili,olivier bisback,karim belkhadra","action, comedy, crime, drama, foreign"
d2870,quantum of solace,marc forster,"daniel craig,olga kurylenko,mathieu amalric,judi dench,giancarlo giannini,gemma arterton,jeffrey wright,david harbour","action, adventure, crime, foreign, thriller"
d2871,slumdog millionaire,danny boyle,"anil kapoor,irrfan khan","drama, foreign, romance"
d2872,the boy in the striped pajamas,mark herman,"asa butterfield,david thewlis,vera farmiga,rupert friend,david hayman,jack scanlon,amber beattie,sheila hancock,richard johnson,jim norton,cara horgan","drama, foreign, history, war"
d2873,late bloomer,go shibata,"masakiyo sumida,mari torli,naozo hotta,ariko arita,sumiko shirai","foreign, thriller"
d2874,ashes of time redux,wong kar-wai,"brigitte lin,leslie cheung,maggie cheung,jacky cheung,li bai,carina lau","action, drama, foreign"
d2875,a prairie home companion,robert altman,"woody harrelson,garrison keillor,meryl streep,lily tomlin,tommy lee jones,kevin kline,virginia madsen,john c. reilly,lindsay lohan,l.q. jones,maya rudolph,tim russell,sue scott","comedy, drama, music"
d2876,twilight,catherine hardwicke,"kristen stewart,robert pattinson,billy burke,ashley greene,nikki reed,jackson rathbone,kellan lutz","adventure, drama, family, fantasy, romance, science fiction"
d2877,a christmas tale,arnaud desplechin,"catherine deneuve,jean-paul roussillon,anne consigny,mathieu amalric,melvil poupaud,hippolyte girardot,emmanuelle devos,chiara mastroianni,laurent capelluto","comedy, drama, foreign"
d2878,milk,gus van sant,"sean penn,emile hirsch,josh brolin,diego luna,james franco","drama, indie"
d2879,australia,baz luhrmann,"nicole kidman,hugh jackman,brandon walters,david wenham,bryan brown","action, adventure, drama, romance"
d2880,tru loved,stewart wade,"najarra townsend,jake abel,matthew thompson,alexandra paul,cynda williams,bruce vilanch,nichelle nichols",comedy
d2881,the secret life of bees,gina prince-bythewood,"queen latifah,dakota fanning,jennifer hudson,alicia keys,sophie okonedo,paul bettany","adventure, drama"
d2882,toots,kristi jacobson,,
d2883,what just happened,barry levinson,"robert de niro,catherine keener,john turturro,robin wright penn,stanley tucci,kristen stewart","comedy, drama, indie"
d2884,sex drive,sean anders,"josh zuckerman,clark duke,amanda crew,james marsden,seth green","adventure, comedy, romance"
d2885,moving midway,godfrey cheshire,,documentary
d2886,w.,oliver stone,"josh brolin,elizabeth banks,ellen burstyn,james cromwell,richard dreyfuss,scott glenn,toby jones,stacy keach,jeffrey wright,thandie newton","drama, history"
d2887,baraka,,,"documentary, indie"
d2888,filth and wisdom,madonna,"eugene hutz,holly weston,vicky mcclure,richard e. grant,inder manocha,elliot levey,francesca kingdon,clare wilkie,stephen graham,shobu kapoor,olegar fedorov","comedy, foreign, indie"
d2889,happy-go-lucky,mike leigh,"sally hawkins,eddie marsan,samuel roukin,zoe alexis zegerman,kate o'flynn","comedy, drama, foreign"
d2890,pride and glory,gavin o'connor,"edward norton,colin farrell,jon voight,noah emmerich,jennifer ehle,carmen ejogo,john ortiz","crime, drama, thriller"
d2891,changeling,clint eastwood,"angelina jolie,john malkovich,jeffrey donovan,michael kelly,colm feore,amy ryan,geoff pierson,denis o'hare,reed birney","drama, mystery, thriller"
d2892,rocknrolla,guy ritchie,"gerard butler,tom wilkinson,thandie newton,tom hardy,jeremy piven,toby kebbell","action, adventure, comedy, crime, foreign, thriller"
d2893,boogie man: the lee atwater story,stefan forbes,"tucker eskew,ed rollins,michael dukakis,sam donaldson,tom turnipseed,terry mcauliffe,robert novak,mary matalin","documentary, foreign"
d2894,the last temptation of christ,,,drama
d2895,"synecdoche, new york",charlie kaufman,"philip seymour hoffman,samantha morton,michelle williams,catherine keener,emily watson,jennifer jason leigh,hope davis","comedy, drama, indie"
d2896,zack and miri make a porno,kevin smith,"seth rogen,elizabeth banks,craig robinson,jason mewes,jeff anderson,traci lords,katie morgan","comedy, drama, romance"
d2897,i've loved you so long,philippe claudel,"kristin scott thomas,serge hazanavicius,jean-claude arnaud,laurent grevill","drama, foreign"
d2898,fear(s) of the dark,"blutch,charles burns,marie caillou,pierre di sciullo,lorenzo mattotti,richard mcguire","aure atika,arthur higelin,guillaume depardieu,nicole garcia,christian hincker,lino hincker,melaura honnay,amelie lerma,florence maury,amaury smets,brigitte sy,laurent van der rest,charlotte vermeil,andreas vuillet","animation, comedy, drama, foreign, horror, indie, mystery, romance"
d2899,ballast,lance hammer,"micheal j. smith,jimmyron ross,tarra riggs,johnny mcphail","action, documentary, drama, indie, thriller"
d2900,role models,david wain,"seann william scott,paul rudd,christopher mintz-plasse,jane lynch,bobb'e j. thompson,elizabeth banks",comedy
d2901,four christmases,seth gordon,"vince vaughn,reese witherspoon,robert duvall,sissy spacek,jon voight,jon favreau,mary steenburgen,dwight yoakam,tim mcgraw,kristin chenoweth","comedy, drama, romance"
d2902,transporter 3,,,"action, adventure, thriller"
d2903,magnolia,paul thomas anderson,"jason robards,julianne moore,tom cruise,philip seymour hoffman,john c. reilly,william h. macy,philip baker hall,ricky jay,melora walters,alfred molina,jeremy blackman","drama, indie, romance"
d2904,my name is bruce,,,"comedy, horror"
d2905,punisher: war zone,lexi alexander,"ray stevenson,dominic west,doug hutchison,julie benz,wayne knight","action, adventure, thriller"
d2906,nobel son,randall miller,"alan rickman,bryan greenberg,shawn hatosy,mary steenburgen,eliza dushku,bill pullman,danny devito","comedy, crime, drama, indie, suspense, thriller"
d2907,beauty in trouble,jan hrebejk,"ana geislerova,roman luknar,josef abrham,emilia vasaryova,jana brejchova,jiri schmitzer,jan hrusinsky,jiri machacek,andrei toader","drama, foreign"
d2908,cadillac records,darnell martin,"adrien brody,jeffrey wright,cedric the entertainer,eamonn walker,mos def,beyonce knowles,gabrielle union,columbus short,emmanuelle chriqui","drama, history"
d2909,the day the earth stood still,scott derrickson,"keanu reeves,jennifer connelly,kathy bates,john cleese,jon hamm,jaden smith,james hong","disaster, drama, science fiction, thriller"
d2910,dark streets,rachel samuels,"gabriel mann,bijou phillips,izabella miko,elias koteas,michael fairman","drama, indie"
d2911,doubt,john patrick shanley,"meryl streep,philip seymour hoffman,amy adams,viola davis,joseph foster ii","drama, mystery"
d2912,choke,clark gregg,"sam rockwell,angelica huston,brian william henke,kelly macdonald,clark gregg,joel grey","comedy, drama, indie"
d2913,the duchess,saul dibb,"keira knightley,ralph fiennes,charlotte rampling,dominic cooper,hayley atwell","drama, foreign, history, romance"
d2914,nick & norah's infinite playlist,peter sollett,"michael cera,kat dennings,ari graynor,alexis dziena","comedy, drama, family, romance"
d2915,eagle eye,d.j. caruso,"shia labeouf,michelle monaghan,rosario dawson,michael chilkis,billy bob thornton,anthony mackie,ethan embry","action, mystery, thriller"
d2916,blindness,fernando meirelles,"julianne moore,mark ruffalo,alice braga,maury chaykin,danny glover,don mckellar,gael garcia bernal","science fiction, thriller"
d2917,free for all,john wellington ennis,,
d2918,battle in seattle,stuart townsend,"martin henderson,michelle rodriguez,woody harrelson,charlize theron,connie nielsen,ray liotta,andre benjamin","action, adventure, drama"
d2919,religulous,larry charles,,"comedy, documentary"
d2920,miracle at st. anna,spike lee,"derek luke,michael ealy,laz alonso,omar benson miller,pierfrancesco favino,valentina cervi,matteo sciabordi,joseph gordon-levitt,john turturro,john leguizamo,kerry washington,d.b. sweeney","action, drama, history"
d2921,flash of genius,marc abraham,"greg kinnear,lauren graham,dermot mulroney,alan alda,jake abel,bill smitrovich",drama
d2922,hounddog,deborah kampmeier,"dakota fanning,david morse,piper laurie,afemo omilami,robin wright penn,cody hanford,jill scott","drama, family, indie"
d2923,adaptation,spike jonze,"nicolas cage,meryl streep,chris cooper,tilda swinton,brian cox,cara seymour,maggie gyllenhaal","comedy, crime, drama"
d2924,"the godfather, part ii",francis ford coppola,"diane keaton,robert deniro,john cazale,lee strasberg,g.d. spradlin,talia shire,michael v. gazzo,bruno kirby,abe vigoda","action, crime, drama, thriller"
d2925,lakeview terrace,neil labute,"samuel l. jackson,patrick wilson,kerry washington,jay hernandez","drama, horror, suspense, thriller"
d2926,city of ember,gil kenan,"harry treadaway,saoirse ronan,tim robbins,bill murray,toby jones,marianne jean-baptiste,martin landau,mary kay place","adventure, family, fantasy"
d2927,how to lose friends & alienate people,robert b. weide,"simon pegg,megan fox,jeff bridges,kirsten dunst","comedy, foreign, romance"
d2928,the lucky ones,neil burger,"rachel mcadams,tim robbins,michael pena,john heard","comedy, drama, history, indie"
d2929,rachel getting married,jonathan demme,"anne hathaway,rosemarie dewitt,debra winger,bill irwin,anna deavere smith","drama, indie"
d2930,the express,gary fleder,"rob brown,dennis quaid,omar benson miller,darrin dewitt henson,charles s. dutton",drama
d2931,frozen river,courtney hunt,"melissa leo,misty upham,charlie mcdermott,james reilly,michael o'keefe","crime, drama, thriller"
d2932,what we do is secret,rodger grossman,"shane west,bijou phillips,rick gonzalez,noah segan","drama, musical"
d2933,death race,paul w.s. anderson,"jason statham,joan allen,ian mcshane,tyrese gibson,natalie martinez,max ryan","action, science fiction, thriller"
d2934,in search of a midnight kiss,alex holdridge,"scoot mcnairy,sara simmonds,brian matthew mcguire,katy luong","comedy, drama, indie, romance"
d2935,hamlet 2,andrew fleming,"steve coogan,joseph julian soria,skylar astin,catherine keener,david arquette,amy poehler,shea pepe,elisabeth shue","comedy, music"
d2936,the longshots,fred durst,"ice cube,keke palmer,tasha smith,jill marie jones,matt craven,garrett morris","drama, family"
d2937,appaloosa,ed harris,"ed harris,viggo mortensen,renee zellweger,jeremy irons,timothy spall,lance henriksen","action, drama, western"
