ID,Title,Year,Director,Cast,Genre,Duration
3098,chaos theory,2008.0,marcos siega,"ryan reynolds,emily mortimer,stuart townsend,matreya fedor","comedy, drama, romance",87 minutes
3099,revolver,2007.0,,"jason statham,ray liotta,vincent pastore,andre benjamin,francesca annis","action, crime, drama, foreign, thriller",115 minutes
3100,flags of our fathers,2007.0,clint eastwood,"jesse bradford,adam beach,john benjamin hickey,john slattery,barry pepper,jamie bell,paul walker,benjamin walker,joseph cross,robert patrick,neal mcdonough","drama, history, war",132 minutes
3101,this christmas,2007.0,,"delroy lindo,idris elba,loretta devine,keith robinson,mekhi phifer,regina king,david banner","comedy, drama",117 minutes
3102,there will be blood,2008.0,paul thomas anderson,"daniel day-lewis,paul dano,kevin j. o'connor,ciaran hinds,dillon freasier,sydney mccallister,david willis,david warshofsky,colton woodward,sunday colleen foy,russell harvard","drama, thriller",158 minutes
3103,millions,2008.0,paul la blanc,"alex etel, lewis mcgibbon, kolade agboke, daisy donovan, harry kirkham, james nesbitt, enzo cilenti, jane hogarth, christopher fulford, alun armstrong",,
3104,memories of tomorrow,2007.0,yukihiko tsutsumi,,,122 minutes
3105,atonement,2007.0,joe wright,"james mcavoy,keira knightley,vanessa redgrave,brenda blethyn","drama, foreign, romance",123 minutes
3106,the namesake,2006.0,mira nair,"kal penn,tabu,irrfan khan,sahira nair,jacinda barrett,zuleikha robinson,glenne headly","drama, indie",122 minutes
3107,the golden compass,2007.0,chris weitz,"nicole kidman,daniel craig,dakota blue richards,sam elliott,kristin scott thomas,eva green,christopher lee,tom courtenay,derek jacobi,simon mcburney,ian mckellen,ian mcshane,freddie highmore,kathy bates","action, adventure, family, fantasy, science fiction",113 minutes
3108,winter light,1962.0,,,"drama, foreign, indie",81 minutes
3109,awake,2007.0,joby harold,"hayden christensen,jessica alba,terrence howard,lena olin,christopher mcdonald,sam robards,arliss howard,fisher stevens,georgina chapman","drama, thriller",84 minutes
3110,the perfect holiday,2007.0,,"gabrielle union,morris chestnut,charlie murphy,faizon love,malik hammond,khail bryant,jeremy gumbs,katt williams,jill marie jones,rachel true,queen latifah,terrence howard","comedy, drama, indie, romance",96 minutes
3111,mad money,2008.0,callie khouri,"diane keaton,queen latifah,katie holmes,ted danson,adam rothenberg,christopher mcdonald","action, comedy, crime",104 minutes
3112,honeydripper,2008.0,,"danny glover,lisa gay hamilton,charles s. dutton,vondie curtis-hall,mary steenburgen,gary clark jr.,mable john,stacy keach,yaya dacosta","drama, music",124 minutes
3113,diva,2008.0,jean-jacques beineix,"frederic andrei,wilhelmenia wiggins fernandez,thuy an luu,dominique pinon,richard bohringer","action, drama, foreign, music, thriller",117 minutes
3114,cloverfield,2008.0,matt reeves,"michael stahl-david,t.j. miller,jessica lucas,lizzy caplan,mike vogel,odette yustman","action, horror, science fiction, thriller",85 minutes
3115,persepolis,2008.0,"marjane satrapi, vincent paronnaud","chiara mastroianni,catherine deneuve,simon abkarian,danielle darrieux,francois jerosme","animation, drama, foreign",95 minutes
3116,untraceable,2008.0,gregory hoblit,"diane lane,billy burke,colin hanks,joseph cross,mary beth hurt,peter lewis","crime, drama, horror, thriller",101 minutes
3117,over her dead body,2008.0,jeff lowell,"eva longoria parker,paul rudd,lake bell,lindsay sloane,jason biggs,stephen root","comedy, romance",95 minutes
3118,vengeance is mine,1980.0,shohei,"ken ogata,rentaro mikuni,chocho mikayo,mitsuka baisho","crime, drama, foreign",139 minutes
3119,jumper,2008.0,doug liman,"hayden christensen,jamie bell,rachel bison,dine lane,samuel l. jackson,michael rooker","action, adventure, science fiction, thriller",88 minutes
3120,cassandra's dream,2008.0,woody allen,"ewan mcgregor,colin farrell,hayley atwell,sally hawkins,tom wilkinson,john benfield","crime, drama, thriller",108 minutes
3121,taxi to the dark side,2008.0,alex gibney,,documentary,106 minutes
3122,"4 months, 3 weeks and 2 days",2008.0,cristian mungiu,"anamaria marinca,laura vasiliu,alex potocean,vlad ivanov","drama, foreign",113 minutes
3123,in bruges,2008.0,martin mcdonagh,"colin farrell,brendan gleeson,ralph fiennes,clemence poesy,jordan prentice","action, comedy, crime, drama, foreign, thriller",107 minutes
3124,diary of the dead,2008.0,george a. romero,"shawn roberts,joshua close,michelle morgan,scott wentworth","action, horror, science fiction",95 minutes
3125,le doulos,2008.0,,,"action, crime, drama, foreign, thriller",108 minutes
3126,what ever happened to baby jane?,1962.0,,"bette davis, joan crawford","drama, thriller",135 minutes
3127,the walker,2007.0,paul schrader,"woody harrelson,kristin scott thomas,lauren bacall,lily tomlin,ned beatty,willem dafoe,mary beth hurt","drama, mystery, thriller",108 minutes
3128,the kite runner,2007.0,marc forster,"khalid abdalla,ahmad khan mahmoodzada,homayoun ershadi,nabi tanha,elham ehsas",drama,128 minutes
3129,be kind rewind,2008.0,michel gondry,"jack black,mos def,danny glover,mia farrow,melonie diaz,sigourney weaver",comedy,102 minutes
3130,alvin and the chipmunks,2007.0,tim hill,"jason lee,david cross,cameron richardson,jane lynch,justin long,matthew gray gubler,jesse mccartney","animation, comedy, family, music",92 minutes
3131,juno,2007.0,jason reitman,"ellen page,michael cera,jason bateman,allison janney,j.k. simmons","comedy, drama, indie, romance",96 minutes
3132,the spiderwick chronicles,2008.0,mark waters,"freddie highmore,sarah bolger,mary-louise parker,david strathairn,joan plowright","action, adventure, family, fantasy, science fiction",96 minutes
3133,charlie bartlett,2008.0,jon poll,"anton yelchin,robert downey jr.,hope davis,kat dennings,tyler hilton,stephen young","comedy, drama, indie",97 minutes
3134,the signal,2008.0,"dan bush, david bruckner, jacob gentry","aj bowen,scott poythress,justin welborn,anessa ramsey,sahr ngaujah,chad mcknight",,
3135,i am legend,2007.0,francis lawrence,"will smith,alice braga,charlie tahan,salli richardson,willow smith","science fiction, thriller",101 minutes
3136,mishima: a life in four chapters,1985.0,paul schrader,"ken ogata,mashayuki shionoya,hiroshi mikami,naoko otani,ken ogata,masayuki shionoya,junkichi orimoto","drama, foreign",121 minutes
3137,starting out in the evening,2007.0,andrew wagner,"frank langella,lili taylor,lauren ambrose,adrian lester","drama, indie",111 minutes
3138,national treasure: book of secrets,2007.0,jon turteltaub,"nicolas cage,jon voight,justin bartha,harvey keitel,ed harris,diane kruger,helen mirren,bruce greenwood","action, adventure, mystery, thriller",124 minutes
3139,grace is gone,2007.0,james c. strouse,"john cusack,shelan o'keefe,gracie bednarczyk,alessandro nivola","drama, indie",85 minutes
3140,walk hard: the dewey cox story,2007.0,jake kasdan,"john c. reilly,jenna fischer,raymond j. barry,kristen wiig,tim meadows,harold ramis,chris parnell","comedy, music",96 minutes
3141,the man in the chair,2007.0,michael schroeder,"christopher plummer,michael angarano,m. emmet walsh,robert wagner,joshua boyd,mimi kennedy","comedy, drama, indie",107 minutes
3142,the diving bell and the butterfly,2007.0,julian schnabel,"mathieu amalric,emmanuelle seigner,marie-josee croze,max von sydow,anne consigny,patrick chesnais,niels arestrup,olatz lopez garmendia","drama, foreign, indie",112 minutes
3143,the savages,2007.0,tamara jenkins,"laura linney,philip bosco,peter friedman,cara seymour","drama, indie",114 minutes
3144,sweeney todd: the demon barber of fleet street,2007.0,tim burton,"johnny depp,alan rickman,timothy spall,sacha baron cohen,jayne wisener,jamie campbell bower","drama, horror, music",116 minutes
3145,youth without youth,2007.0,,"tim roth,maria lara,bruno ganz,andre hennicke,marcel iures","drama, fantasy, foreign, mystery, romance, science fiction, thriller",125 minutes
3146,charlie wilson's war,2007.0,mike nichols,"julia roberts,philip seymour hoffman,amy adams,emily blunt,ned beatty,john slattery,denis o'hare,tom hanks","comedy, drama",102 minutes
3147,the orphanage,2007.0,juan antonio bayona,"belen rueda,fernando cayo,roger princep,geraldine chaplin,montserrat carulla,mabel rivera","drama, foreign, mystery, thriller",102 minutes
3148,the water horse: legend of the deep,2007.0,jay russell,"alex etel,emily watson,ben chaplin,david morrissey,priyanka xi","adventure, family, fantasy, science fiction",112 minutes
3149,the great debaters,2007.0,denzel washington,"denzel washington,forest whitaker,nate parker,jurnee smollett,denzel whitaker,jermaine williams","drama, family",126 minutes
3150,the whole shootin' match,1980.0,,"lou perry,sonny davis,doris hargrave,eric henshaw,david weber,james harrell","comedy, drama, indie",109 minutes
3151,once,2007.0,john carney,"glen hansard,marketa irglova","drama, foreign, music, romance",85 minutes
3152,blame it on fidel,2007.0,julie gavras,"nina kervel,julie depardieu,stefano accorsi,benjamin feuillet,martine chevalier,olivier perrier,marie kremer","drama, foreign, thriller",99 minutes
3153,exiled,2007.0,johnnie to,"nick cheung,roy cheung,josie ho,francis ng","action, crime, foreign, thriller",110 minutes
3154,the prestige,2007.0,christopher nolan,"hugh jackman,christian bale,michael caine,piper perabo,rebecca hall,scarlett johansson,david bowie,andy serkis","drama, fantasy, mystery, thriller",130 minutes
3155,werckmeister harmonies,2000.0,agnes hranitzky,,"drama, foreign",145 minutes
3156,3:10 to yuma,2007.0,james mangold,"russell crowe,christian bale,peter fonda,gretchen mol,ben foster,alan tudyk","action, adventure, suspense, thriller, western",122 minutes
3157,mr. woodcock,2007.0,craig gillespie,"billy bob thornton,seann william scott,susan sarandon,amy poehler,ethan suplee,melissa sagemiller","comedy, romance, sports film",87 minutes
3158,the hottest state,2007.0,ethan hawke,"mark webber,catalina sandino moreno,ethan hawke,laura linney,sonia braga,jesse harris,frank whaley","drama, indie, romance",117 minutes
3159,shoot 'em up,2007.0,michael davis,"clive owen,paul giamatti,monica bellucci,daniel pilon,greg bryk","action, adventure, thriller",86 minutes
3160,the brave one,2007.0,neil jordan,"jodie foster,terrence howard,naveen andrews,mary steenburgen,jane adams,nicky katt","action, crime, drama, thriller",122 minutes
3161,silk,2007.0,francois girard,"keira knightley,michael pitt,koji yakusho,sei ashina,alfred molina","drama, foreign, horror, romance, science fiction",107 minutes
3162,pete seeger: the power of song,2007.0,jim brown,"mary travers,julian bond,tommy smothers,bonnie raitt,pete seeger,toshi seeger,bob dylan,bruce springsteen,natalie maines,tom paxton,david dunaway,bess lomax hawes,joan baez,ronnie gilbert,jerry silverman,henry foner,eric weissberg,arlo guthrie,peter yarrow",documentary,93 minutes
3163,eastern promises,2007.0,david cronenberg,"viggo mortensen,naomi watts,vincent cassel,sinead cusack,jerzy skolimowski,donald sumpter","action, crime, drama, thriller",100 minutes
3164,vanaja,2007.0,rajnesh domalpalli,"mamatha bhukya,urmila dammannagari,karan singh,khishna garlapati,bhavani renukunta,prabhu garlapati","drama, foreign",111 minutes
3165,the fountain,2007.0,"darren aronofsky, darren aronofsky","hugh jackman,rachel weisz,ellen burstyn,mark margolis,stephen mchattie,sean patrick thomas","adventure, drama, romance, science fiction",96 minutes
3166,in the shadow of the moon,2007.0,david sington,,documentary,109 minutes
3167,the invasion,2007.0,oliver hirschbiegel,"nicole kidman,daniel craig,jeremy northam,jackson bond,jeffrey wright,veronica cartwright","science fiction, thriller",99 minutes
3168,lake of fire,2007.0,,,documentary,152 minutes
3169,control,2007.0,anton corbijn,"sam riley,samantha morton,craig parkinson,alexandra maria lara,joe anderson,toby kebbell,james anthony pearson","drama, foreign, indie",121 minutes
3170,no end in sight,2007.0,charles ferguson,with campbell scott,"documentary, indie",102 minutes
3171,grindhouse,2007.0,,,"action, horror, thriller",191 minutes
3172,slipstream,2007.0,,"anthony hopkins,stella arroyave,christian slater,jeffrey tambor,michael clarke duncan,gavin grazer,camryn manheim,john turturro,christopher lawford,s. epatha merkerson,finolla flanagan","comedy, drama, fantasy, science fiction",96 minutes
3173,bella,2007.0,alejandro gomez monteverde,"eduardo verastegui,tammy blanchard,manny perez,ali landry,ramon rodriguez","drama, foreign, romance",86 minutes
3174,my kid could paint that,2007.0,amir bar-lev,,documentary,82 minutes
3175,dan in real life,2007.0,peter hedges,"steve carell,juliette binoche,dane cook,norbert leo butz,john mahoney,dianne wiest,emily blunt","comedy, romance",98 minutes
3176,great world of sound,2007.0,craig zobel,"pat healy,kene holliday,rebecca mader,john baker,robert longstreet","drama, indie",106 minutes
3177,before the devil knows you're dead,2007.0,sidney lumet,"philip seymour hoffman,ethan hawke,albert finney,marisa tomei,rosemary harris,michael shannon,bryan f. o'byrne,amy ryan","crime, drama, thriller",117 minutes
3178,jimmy carter man from plains,2007.0,jonathan demme,,documentary,125 minutes
3179,music within,2007.0,steven sawalich,"ron livingston,hector elizondo,michael sheen,yul vazquez,rebecca de mornay,leslie nielsen,melissa george","drama, indie",94 minutes
3180,american gangster,2007.0,ridley scott,"denzel washington,russell crowe,chiwetel ejiofor,josh brolin,cuba gooding jr.,rza,ruby dee,carla gugino,armand assante,ted levine","action, crime, drama, thriller",157 minutes
3181,the gates,2007.0,"antonio ferrera,albert maysles",,documentary,
3182,pierrepoint: the last hangman,2007.0,adrian shergold,"timothy spall,juliet stevenson,eddie marsan,clive francis,mary stockley","drama, foreign",98 minutes
3183,wristcutters: a love story,2007.0,goran dukic,"patrick fugit,shannyn sossamon,shea whigham","comedy, drama, indie, romance",88 minutes
3184,martian child,2007.0,menno meyjes,"john cusack,bobby coleman,amanda peet,joan cusack,oliver platt","drama, family, indie, science fiction",106 minutes
3185,bee movie,2007.0,"steve hickner,simon j. smith","jerry seinfeld,renee zellweger,matthew broderick,john goodman,chris rock,oprah winfrey","adventure, animation, comedy, family",91 minutes
3186,no country for old men,2007.0,"ethan coen, joel coen","tommy lee jones,josh brolin,javier bardem,woody harrelson,kelly macdonald,tess harper,stephen root","crime, drama, suspense, thriller",122 minutes
3187,romance and cigarettes,2007.0,john turturro,"james gandolfini,susan sarandon,kate winslet,steve buscemi,bobby cannavale,elaine stritch,mary-louise parker,aida turturro,eddie izzard,christopher walken,amy sedaris,mandy moore","comedy, music, romance",105 minutes
3188,rails & ties,2007.0,alison eastwood,"kevin bacon,marcia gay harden,miles heizer,eugene byrd,bonnie root","drama, indie",101 minutes
3189,fred claus,2007.0,david dobkin,"vince vaughn,paul giamatti,miranda richardson,kevin spacey,kathy bates,ludacris,rachel weisz","action, comedy, drama, holiday",116 minutes
3190,p2,2007.0,franck khalfoun,"rachel nichols,wes bentley,simon reynolds","horror, thriller",98 minutes
