ID;title,year,director(s),writer(s),actor(s)
7926;Kindergarten Cop,Ivan Reitman,Murray Salem,Herschel Weingrod,Timothy Harris,Arnold Schwarzenegger,Penelope Ann Miller,Pamela Reed,Linda Hunt;1990
7927;Battle Royale II: Requiem,Kenta Fukasaku,Kinji Fukasaku,Kenta Fukasaku,Norio Kida,Tatsuya Fujiwara,Ai Maeda,Shugo Oshinari,Ayana Sakai;2003
7928;Children of the Corn V: Fields of Terror,Ethan Wiley,Ethan Wiley,Stacy Galina,Alexis Arquette,Eva Mendes,Greg Vaughan;1998
7929;How Do You Know,James L. Brooks,James L. Brooks,Reese Witherspoon,Paul Rudd,Owen Wilson,Jack Nicholson;2010
7930;North America's National Parks,David Fortney,David Fortney,;2008
7931;The Quiet Man,John Ford,Frank S. Nugent,Maurice Walsh,John Ford,John Wayne,Maureen O'Hara,Victor McLaglen,Barry Fitzgerald;1952
7932;One Last Goodbye,André Byman,Thorkell August Ottarsson,André Byman,Joachim Isaksen,Mirjam Sveinbjörg Thorkelsdottir,Sebastian Bruknapp Sjem;2015
7933;Get Low,Aaron Schneider,Chris Provenzano,C. Gaby Mitchell,Bill Murray,Sissy Spacek,Robert Duvall,Lucas Black;2009
7934;10 Rules for Sleeping Around,Leslie Greif,Leslie Greif,Tammin Sursok,Virginia Williams,Jesse Bradford,Chris Marquette;2013
7935;Salsa,Boaz Davidson,Boaz Davidson,Eli Tavor,Tomás Benitez,Shepard Goldman,Robby Rosa,Rodney Harvey,Magali Alvarado,Miranda Garrison;1988
7936;Far from Heaven,Todd Haynes,Todd Haynes,Julianne Moore,Dennis Quaid,Dennis Haysbert,Patricia Clarkson;2002
7937;Monsoon Wedding,Mira Nair,Sabrina Dhawan,Naseeruddin Shah,Lillete Dubey,Vijay Raaz,Tillotama Shome;2001
7938;Breaking the Waves,Lars von Trier,Lars von Trier,Peter Asmussen,Emily Watson,Stellan Skarsgård,Katrin Cartlidge,Jean-Marc Barr;1996
7939;Liberty Stands Still,Kari Skogland,Kari Skogland,Wesley Snipes,Linda Fiorentino,Tanya Allen,Hart Bochner;2002
7940;We're No Angels,Neil Jordan,David Mamet,Albert Husson,Ranald MacDougall,Sam Spewack,Bella Spewack,Robert De Niro,Sean Penn,Demi Moore,Hoyt Axton;1989
7941;The Children,Tom Shankland,Tom Shankland,Eva Birthistle,Hannah Tointon,Stephen Campbell Moore,Rachel Shelley;2008
7942;Angry Birds,Clay Kaytis,Fergal Reilly,Jon Vitti,Peter Dinklage,Jason Sudeikis,Maya Rudolph,Josh Gad;2016
7943;Chucks,Sabine Hiebler,Gerhard Ertl,Sabine Hiebler,Gerhard Ertl,Cornelia Travnicek,Anna Posch,Markus Subramaniam,Thomas Schubert,Steffi Reinsperger;2015
7944;,,,,
7945;I'm Gonna Git You Sucka,Keenen Ivory Wayans,Keenen Ivory Wayans,Keenen Ivory Wayans,Bernie Casey,Isaac Hayes,Jim Brown;1988
7946;The House of the Spirits,Bille August,Isabel Allende,Bille August,Meryl Streep,Glenn Close,Jeremy Irons,Winona Ryder;1993
7947;Central Station,Walter Salles,Marcos Bernstein,Joao Emanuel Carneiro,Walter Salles,Fernanda Montenegro,Marília Pêra,Vinícius de Oliveira,Soia Lira;1998
7948;October Gale,Ruba Nadda,Ruba Nadda,Patricia Clarkson,Scott Speedman,Tim Roth,Callum Keith Rennie;2014
7949;The 36th Chamber of Shaolin,Liu Chia-Liang,Ni Kuang,Gordon Liu Chia-Hui,Lo Lieh,John Cheung Ng-Long,Wilson Tong;1978
7950;Killer Klowns from Outer Space,Stephen Chiodo,Charles Chiodo,Edward Chiodo,Stephen Chiodo,Grant Cramer,Suzanne Snyder,John Allen Nelson,John Vernon;1988
7951;The Little Girl Who Lives Down the Lane,Nicolas Gessner,Laird Koenig,Jodie Foster,Martin Sheen,Alexis Smith,Mort Shuman;1976
7952;Fanny & Alexander,Ingmar Bergman,Ingmar Bergman,Allan Edwall,Ewa Fröling,Erland Josephson,Bertil Guve;1982
7953;Paintball,Daniel Benmayor,Mario Schoendorff,Patrick Regis,Brendan Mackey,Iaione Perez,Peter Vives;2009
7954;Krampus,Michael Dougherty,Michael Dougherty,Todd Casey,Zach Shields,Adam Scott,Toni Collette,Allison Tolman,David Koechner;2015
7955;From Prada to Nada,Angel Gracia,Fina Torres,Luis Alfaro,Camilla Belle,Alexa PenaVega,April Bowlby,Wilmer Valderrama;2011
7956;The Old Fairy Tale: When the Sun Was God,Jerzy Hoffman,Józef Ignacy Kraszewski,Jerzy Hoffman,Józef Hen,Michal Zebrowski,Daniel Olbrychski,Marina Aleksandrova,Bogdan Stupka;2003
7957;The Wiz,Sidney Lumet,L. Frank Baum,Joel Schumacher,Diana Ross,Michael Jackson,Nipsey Russell,Ted Ross;1978
7958;Cutter's Way,Ivan Passer,Jeffrey Alan Fiskin,Newton Thornburg,Jeff Bridges,John Heard,Lisa Eichhorn,Ann Dusenberry;1981
7959;The Legend of the Swordsman,Ching Siu-Tung,Tsui Hark,Elsa Tang,Chan Tin-Suen,Brigitte Lin,Jet Li,Rosamund Kwan,Michelle Reis;1992
7960;,,,,
7961;The Bad Seed,Mervyn LeRoy,John Lee Mahin,William March,Patty McCormack,Eileen Heckart,Henry Jones,Nancy Kelly;1956
7962;Pope Joan,Sönke Wortmann,Heinrich Hadding,Donna Woolfolk Cross,John Goodman,Johanna Wokalek,David Wenham,Iain Glen;2009
7963;The Fjällbacka Murders: In the Eye of the Beholder,Jörgen Bergmark,,Claudia Galli,Richard Ulfsäter,Ellen Stenman Göransson,Lennart Jähkel;2013
7964;Stranger in My House,Joe Cacaci,Christine Berardo,Victor Bumbalo,Lindsay Crouse,Zoe McLellan,Dan Lauria,Jay Thomas;1999
7965;I'll Always Know What You Did Last Summer,Sylvain White,Lois Duncan,Michael D. Weiss,Brooke Nevin,David Paetkau,K.C. Clyde,Seth Packard;2006
7966;As Far As My Feet Will Carry Me,Hardy Martins,Bastian Clevé,Josef Martin Bauer,Bernhard Bettermann,Michael Mendl,Anatoliy Kotenyov,Irina Pantaeva;2001
7967;Listen Up Philip,Alex Ross Perry,Alex Ross Perry,Jason Schwartzman,Elisabeth Moss,Jonathan Pryce,Krysten Ritter;2014
7968;Island of Lost Souls,Erle C. Kenton,H.G. Wells,Waldemar Young,Philip Wylie,Charles Laughton,Richard Arlen,Leila Hyams,Bela Lugosi;1932
7969;Fat Albert,Joel Zwick,,Kenan Thompson,Shedrack Anderson III,Jermaine Williams,Keith Robinson;2004
7970;Jippaa Jimikki,R. Rajasekar,R. Rajasekar,Krishik Divakar,Kushbhu Prasad,Ilavarasu,Aadukalam Naren;2015
7971;L'Italien,Olivier Baroux,Éric Besnard,Nicolas Boukhrief,Kad Merad,Valérie Benguigui,Roland Giraud,Philippe Lefebvre;2010
7972;The Monkey's Paw,Brett Simmons,Macon Blair,W.W. Jacobs,Adam Meyer,Justin Smith,C.J. Thomason,Stephen Lang,Michelle Pierce,Corbin Bleu;2013
7973;Haunters,Min-suk Kim,,Choi Deok-Moon,Kang Dong-won,Go Soo,Jeong Eun-chae;2010
7974;In Tranzit,Tom Roberts,Natalia Portnova,Simon van der Borgh,Daniel Brühl,Patrick Kennedy,Vera Farmiga,John Lynch;2008
7975;Robocroc,Arthur Sinclair,,Corin Nemec,Dee Wallace,Lisa McAllister,Steven Hartley;2013
7976;Dragon Ball: Mystical Adventure,Kazuhisa Takenouchi,,Mitsuko Horie,Banjō Ginga,Hiroko Emori,Mayumi Tanaka;1988
7977;Avatar 3,James Cameron,James Cameron,Sam Worthington,Zoe Saldana,Sigourney Weaver;2018
7978;Tristana,Luis Buñuel,Julio Alejandro,Benito Pérez Galdós,Catherine Deneuve,Fernando Rey,Franco Nero,Lola Gaos;1970
7979;Even the Rain,Icíar Bollaín,Paul Laverty,Gael García Bernal,Luis Tosar,Raúl Arévalo,Najwa Nimri;2010
7980;The River Murders,Rich Cowan,Steve Anderson,Ray Liotta,Christian Slater,Ving Rhames,Gisele Fraga;2011
7981;August. Eighth,Dzhanik Fayziev,Michael A. Lerner,Dzhanik Fayziev,Svetlana Ivanova,Maksim Matveev,Artyom Fadeev,Aleksey Guskov;2012
7982;The Last Starfighter,Nick Castle,Jonathan R. Betuel,Lance Guest,Dan O'Herlihy,Catherine Mary Stewart,Barbara Bosson;1984
7983;Zoom,Pedro Morelli,Pedro Morelli,Gael García Bernal,Alison Pill,Jason Priestley,Tyler Labine;2015
7984;The Jerk Theory,Scott S. Anderson,Scott S. Anderson,Abraham Taylor,Josh Henderson,Tom Arnold,Jenna Dewan,Lauren Storm;2009
7985;Time of Eve: The Movie,Yasuhiro Yoshiura,Yasuhiro Yoshiura,Jun Fukuyama,Rie Tanaka,Rina Satou,Kenji Nojima;2010
7986;Next Day Air,Benny Boom,Blair Cobbs,Donald Faison,Mike Epps,Wood Harris,Omari Hardwick;2009
7987;Another Earth,Mike Cahill,Mike Cahill,Brit Marling,Brit Marling,William Mapother,Jordan Baker,Flint Beverage;2011
7988;National Theatre Live: The Beaux Stratagem Encore,,,;2015
7989;Man Down,Dito Montiel,Adam Simon,Shia LaBeouf,Kate Mara,Jai Courtney,Gary Oldman;2015
7990;Game of Death II,Ng See-Yuen,Ting Chak-luen,Ho Ting-sing,Bruce Lee,Tai Chung Kim,Roy Horan,Hwang Jang-Lee;1981
7991;The Fish Child,Lucía Puenzo,Lucía Puenzo,Inés Efron,Mariela Vitale,Pep Munné,Diego Velázquez;2009
7992;Gambit,Rupert Wyatt,Joshua Zetumer,Channing Tatum;2016
7993;The Captain's Summit,Tim King,,Jonathan Frakes,Whoopi Goldberg,Leonard Nimoy,William Shatner;2009
7994;The Guru,Daisy von Scherler Mayer,Tracey Jackson,Jimi Mistry,Heather Graham,Marisa Tomei,Michael McKean;2002
7995;Cavalcade,Frank Lloyd,Noël Coward,Reginald Berkeley,Diana Wynyard,Clive Brook,Una O'Connor,Herbert Mundin;1933
7996;Neo Tokyo,Rintaro,Yoshiaki Kawajiri,Katsuhiro Ōtomo,Taku Mayumura,Rintaro,Yoshiaki Kawajiri,Katsuhiro Ohtomo,Hideko Yoshida,Masane Tsukayama,Yû Mizushima,Iemasa Kayumi;1987
7997;Brave New World,Leslie Libman,Larry Williams,Aldous Huxley,Leonard Nimoy,Peter Gallagher,Tim Guinee,Rya Kihlstedt;1998
7998;Gett: The Trial of Viviane Amsalem,Ronit Elkabetz,Shlomi Elkabetz,Ronit Elkabetz,Shlomi Elkabetz,Ronit Elkabetz,Simon Abkarian,Menashe Noy,Gabi Amrani;2014
7999;The Nest,Florent-Emilio Siri,Florent-Emilio Siri,Nadia Farès,Richard Sammel,Samy Naceri,Benoît Magimel;2002
8000;The Amityville Haunting,Geoff Meed,,Devin Clark,Jon Kondelik,Tyler Shamy;2011
8001;Once Upon a Time in China II,Tsui Hark,Tsui Hark,Cheung Tan,Chan Tin-Suen,Jet Li,Donnie Yen,David Chiang,Rosamund Kwan;1992
8002;Arena,Jonah Loop,Tony Giglio,Michael Hultquist,Samuel L. Jackson,Kellan Lutz,Katia Winter,Johnny Messner;2011
8003;Manhunt,Patrik Syversen,,Henriette Bruusgaard,Jørn Bjørn Fuller Gee,Lasse Valdal,Nini Bull Robsahm;2008
8004;John Doe: Vigilante,Kelly Dolen,Stephen M. Coates,Jamie Bamber,Lachy Hulme,Paul O'Brien,Sam Parsonson;2014
8005;The Agony and the Ecstasy,Carol Reed,Philip Dunne,Charlton Heston,Rex Harrison,Diane Cilento,Harry Andrews;1965
8006;The Sentinel,Michael Winner,Jeffrey Konvitz,Michael Winner,Chris Sarandon,Cristina Raines,Martin Balsam,José Ferrer;1977
8007;Godzilla, King of the Monsters!,Ishirô Honda,Terry O. Morse,Ishirô Honda,Takeo Murata,Shigeru Kayama,Al C. Ward,Raymond Burr,Frank Iwanaga,Takashi Shimura,Momoko Kôchi;1956
8008;Batman,Leslie H. Martinson,Lorenzo Semple Jr.,Bob Kane,Adam West,Burt Ward,Cesar Romero,Burgess Meredith;1966
8009;Asylum,David Mackenzie,Patrick Marber,Chrysanthy Balis,Patrick McGrath,Natasha Richardson,Hugh Bonneville,Ian McKellen,Joss Ackland;2005
8010;Notorious,George Tillman, Jr.,Reggie Rock Bythewood,Cheo Hodari Coker,Jamal Woolard,Derek Luke,Naturi Naughton,Antonique Smith;2009
8011;The Man Without a Past,Aki Kaurismäki,,Markku Peltola,Kati Outinen,Juhani Niemelä,Kaija Pakarinen;2002
8012;Don't Move,Sergio Castellitto,Margaret Mazzantini,Sergio Castellitto,Claudia Gerini,Penélope Cruz,Angela Finocchiaro;2004
8013;Vanity Fair,Mira Nair,Matthew Faulk,Mark Skeet,Julian Fellowes,William Makepeace Thackeray,Reese Witherspoon,James Purefoy,Jonathan Rhys Meyers,Romola Garai;2004
8014;Wuthering Heights,Coky Giedroyc,Emily Brontë,Tom Hardy,Charlotte Riley,Andrew Lincoln,Sarah Lancashire;2009
8015;Moonlight,Paula van der Oest,Carel Donck,Laurien van den Broeck,Hunter Bussemaker,Andrew Howard,Johan Leysen;2002
8016;Today You Die,Don E. FauntLeRoy,,Steven Seagal,Anthony 'Treach' Criss,Sarah Buxton,Mari Morrow;2005
8017;A Therapy,Roman Polanski,Roman Polanski,Ronald Harwood,Ben Kingsley,Helena Bonham Carter;2012
8018;StreetDance 3D,Max Giwa,Dania Pasquini,Jane English,Nichola Burley,Rachel McDowall,Richard Winsor,Eleanor Bron;2010
8019;The Parent Trap,David Swift,,Hayley Mills,Hayley Mills,Maureen O'Hara,Brian Keith;1961
8020;Speed Zone,Jim Drake,Michael Short,John Candy,Donna Dixon,Matt Frewer,Joe Flaherty;1989
8021;Smokey and the Bandit Part 3,Dick Lowry,Stuart Birnbaum,Jackie Gleason,Jerry Reed,Paul Williams,Pat McCormick;1983
8022;Indie Game: The Movie,Lisanne Pajot,James Swirsky,,Jonathan Blow,Phil Fish,Edmund McMillen,Tommy Refenes;2012
8023;The Mangler,Tobe Hooper,Tobe Hooper,Robert Englund,Ted Levine,Jeremy Crutchley,Daniel Matmor;1995
8024;Puella Magi Madoka Magica the Movie Part I: Beginnings,Yukihiro Miyamoto,Gen Urobuchi,Emiri Katō,Chiwa Saitō,Aoi Yūki,Eri Kitamura;2012
8025;White Nights,Taylor Hackford,,Mikhail Baryshnikov,Gregory Hines,Jerzy Skolimowski,Helen Mirren;1985
8026;My Lucky Stars,Sammo Hung,Barry Wong,Sammo Hung,Jackie Chan,Yuen Biao,Eric Tsang;1985
8027;The Woodsman,Nicole Kassell,Steven Fechter,Nicole Kassell,Kevin Bacon,David Alan Grier,Kyra Sedgwick,Benjamin Bratt;2004
8028;The Invisible Woman,Ralph Fiennes,Abi Morgan,Claire Tomalin,Ralph Fiennes,Felicity Jones,Joanna Scanlan,Kristin Scott Thomas;2013
8029;Boetie Goes To The Border,Regardt van den Bergh,,Arnold Vosloo,Eric Nobbs,Frank Dankert,Kelsey Middleton;1984
8030;The Marrying Man,Jerry Rees,,Kim Basinger,Alec Baldwin,Robert Loggia,Elisabeth Shue;1991
8031;Eating Out 1,Q. Allan Brocka,Q. Allan Brocka,Rebekah Kochan,Ryan Carnes,Scott Lunsford,Jim Verraros;2004
8032;Dolls,Takeshi Kitano,Takeshi Kitano,Miho Kanno,Hidetoshi Nishijima,Tatsuya Mihashi,Chieko Matsubara;2002
8033;Bleach: Hell Verse,Noriyuki Abe,,Itou Kentarou,Noriaki Sugiyama,Orikasa Fumiko,Morita Masakazu;2010
8034;Madly in Love,Hilde Van Mieghem,,Susan Visser,Anna Drijver,Manuel Broekman,Anna Raadsveld;2013
8035;Gods and Monsters,Bill Condon,Christopher Bram,Bill Condon,Ian McKellen,Brendan Fraser,Lynn Redgrave,Lolita Davidovich;1998
8036;Momentum,Stephen S. Campanelli,Adam Marcus,Debra Sullivan,Morgan Freeman,Olga Kurylenko,James Purefoy,Sabine Palfi;2015
8037;Black Eagle,Eric Karson,Shimon Arama,Michael Gonzales,A.E. Peters,Sho Kosugi,Jean-Claude Van Damme,Doran Clark,Bruce French;1988
8038;Bride of Re-Animator,Brian Yuzna,Rick Fry,Brian Yuzna,Woody Keith,Jeffrey Combs,Bruce Abbott,Claude Earl Jones,Fabiana Udenio;1989
8039;Guns for San Sebastian,Henri Verneuil,William Barby Faherty,Serge Gance,Miguel Morayta,Ennio De Concini,James R. Webb,Anthony Quinn,Charles Bronson,Jaime Fernández,Leon Askin;1968
8040;The Philly Kid,Jason Connery,Adam Mervis,Devon Sawa,Wes Chatham,Sarah Butler,Neal McDonough;2012
8041;Bullseye!,Michael Winner,Leslie Bricusse,Laurence Marks,Maurice Gran,Nick Mead,Michael Caine,Roger Moore,Sally Kirkland,Deborah Moore;1990
8042;Shiri,Kang Je-Gyu,Kang Je-Gyu,Han Suk-Kyu,Choi Min-sik,Kim Yoon-jin,Song Kang-ho;1999
8043;For Colored Girls,Tyler Perry,Tyler Perry,Kimberly Elise,Janet Jackson,Loretta Devine,Thandie Newton;2010
8044;The Grand,Zak Penn,Matt Bierman,Zak Penn,Woody Harrelson,Werner Herzog,Dennis Farina,David Cross;2007
8045;Azumi,Ryûhei Kitamura,,Aya Ueto,Shun Oguri,Hiroki Narimiya,Kenji Kohashi;2003
8046;Damien: Omen II,Don Taylor,Mike Hodges,Stanley Mann,Mike Hodges,William Holden,Lee Grant,Jonathan Scott-Taylor,Robert Foxworth;1978
8047;Lego Atlantis,Mark Baldo,,Jeff Bennett,Bruce Boxleitner,Patrick Seitz,Rachael MacFarlane;2010
8048;Glory Daze,Rich Wilkes,Rich Wilkes,Ben Affleck,Alyssa Milano,Sam Rockwell,Megan Ward;1995
8049;Prom Night,Nelson McCormick,J.S. Cardone,Brittany Snow,Scott Porter,Jessica Stroup,Dana Davis;2008
8050;Lone Wolf McQuade,Steve Carver,H. Kaye Dyal,B.J. Nelson,Chuck Norris,David Carradine,Barbara Carrera,Leon Isaac Kennedy;1983
8051;Thank You for Bombing,Barbara Eder,Barbara Eder,Tommy Pridnig,Manon Kahle,Raphael von Bargen,Erwin Steinhauer,Merab Ninidze;2015
8052;Brave Story,Kôichi Chigira,Miyuki Miyabe,Takako Matsu,Eiji Wentz,Miki Imai,Shirô Itô;2008
8053;Werner - Beinhart!,Niki List,Rötger Feldmann,Ernst Kahl,Klaus Büchner,Andi Feldmann,Rötger Feldmann,Meret Becker;1990
8054;The King and I,Walter Lang,Ernest Lehman,Margaret Landon,Deborah Kerr,Yul Brynner,Rita Moreno,Martin Benson;1956
8055;The Importance of Tying Your Own Shoes,Lena Koppel,Trine Piil Christensen,Lena Koppel,Sverrir Gudnason,Vanna Rosenberg,Mats Melin,Theresia Widarsson;2011
8056;Golapi Mukta Rahasya,Sandip Ray,Satyajit Ray,Sabyasachi Chakraborty;1999
8057;1972 Yellow House,Curtis Stone,,CJ Ward,Mark McIntire,Paula Lopez,Megan Dewitt;2013
8058;Game of Thrones: A Day in the Life,,,Duncan Muggoch,Christopher Newman,Michael Slovis,Bernadette Caulfield;2015
8059;I Am a Fugitive from a Chain Gang,Mervyn LeRoy,Robert E. Burns,Howard J. Green,Brown Holmes,Sheridan Gibney,Paul Muni,Glenda Farrell,Helen Vinson,Noel Francis;1932
8060;Fellini Satyricon,Federico Fellini,Federico Fellini,Petronius,Bernardino Zapponi,Brunello Rondi,Martin Potter,Hiram Keller,Max Born,Salvo Randone;1969
8061;Black Dawn,Alexander Gruszynski,,Steven Seagal,Tamara Davies,John Pyper-Ferguson,Julian Stone;2005
8062;Time After Time,Nicholas Meyer,Nicholas Meyer,Malcolm McDowell,David Warner,Mary Steenburgen,Charles Cioffi;1979
8063;Kamikaze Girls,Tetsuya Nakashima,Nobara Takemoto,Tetsuya Nakashima,Kyoko Fukada,Anna Tsuchiya,Hiroyuki Miyasako,Sadao Abe;2004
8064;28 Days,Betty Thomas,Susannah Grant,Sandra Bullock,Viggo Mortensen,Dominic West,Elizabeth Perkins;2000
8065;Class of 1999,Mark L. Lester,Mark L. Lester,C. Courtney Joyner,Bradley Gregg,Traci Lind,Malcolm McDowell,Stacy Keach;1990
8066;Alice Through the Looking Glass,John Henderson,Nick Vivian,Kate Beckinsale,Geoffrey Palmer,Ian Holm,Steve Coogan;1998
8067;Fire Twister,,,;2015
8068;Mercenaries,Christopher Ray,Edward DeRuiter,Zoë Bell,Kristanna Loken,Vivica A. Fox,Brigitte Nielsen;2014
8069;The Great Raid,John Dahl,,Benjamin Bratt,Robert Mammone,Max Martini,James Carpinello;2005
8070;Human Nature,Michel Gondry,Charlie Kaufman,Patricia Arquette,Tim Robbins,Rhys Ifans,Miranda Otto;2001
8071;Jingle All the Way 2,Alex Zamm,Stephen Mazur,Larry the Cable Guy,Brian Stepanek,Kirsten Robek,Lindsay Maxwell;2014
8072;Texas Killing Fields,Ami Canaan Mann,Don Ferrarone,Sam Worthington,Jessica Chastain,Chloë Grace Moretz,Jeffrey Dean Morgan;2011
8073;Beautiful and Twisted,Christopher Zalla,Teena Booth,Stephen Kay,Inon Shampanier,Natalie Shampanier,Rob Lowe,Paz Vega,Candice Bergen,Seychelle Gabriel;2015
8074;The Wonders,Alice Rohrwacher,Alice Rohrwacher,Monica Bellucci,Alba Rohrwacher,Margarete Tiesel,André Hennicke;2014
8075;The Blood on Satan's Claw,Piers Haggard,Robert Wynne-Simmons,Patrick Wymark,Linda Hayden,Barry Andrews,James Hayter;1971
8076;Mea Culpa,Fred Cavayé,Fred Cavayé,Guillaume Lemans,Vincent Lindon,Gilles Lellouche,Nadine Labaki,Gilles Cohen;2014
8077;Clash of the Titans,Desmond Davis,Beverley Cross,Laurence Olivier,Claire Bloom,Maggie Smith,Jack Gwillim;1981
8078;Iron Monkey,Yuen Woo-Ping,Lau Daai-Muk,Cheung Tan,Elsa Tang,Tsui Hark,Yu Rong-Guang,Donnie Yen,Jean Wang,Angie Tsang Sze-Man;1993
8079;Blind Dating,James Keach,Christopher Theo,Chris Pine,Anjali Jay,Stephen Tobolowsky,Jane Seymour;2006
8080;White Heat,Raoul Walsh,Ivan Goff,Ben Roberts,Virginia Kellogg,James Cagney,Virginia Mayo,Edmond O'Brien,Margaret Wycherly;1949
8081;Age of Heroes,Adrian Vitoria,Ed Scates,Adrian Vitoria,Sean Bean,Izabella Miko,Danny Dyer,James D'Arcy;2011
8082;The Brave Little Toaster,Jerry Rees,Thomas M. Disch,Jerry Rees,Joe Ranft,Jon Lovitz,Timothy Stack,Phil Hartman,Deanna Oliver;1987
8083;Quadrophenia,Franc Roddam,Martin Stellman,Dave Humphries,Franc Roddam,Phil Daniels,Leslie Ash,Philip Davis,Mark Wingett;1979
8084;The Throne,Joon-ik Lee,,Yoo Ah-In,Moon Geun-Young,Song Kang-ho,Jin Ji-hee;2015
8085;Miss Pettigrew Lives for a Day,Bharat Nalluri,Simon Beaufoy,David Magee,Frances McDormand,Amy Adams,Lee Pace,Ciarán Hinds;2008
8086;Dragstrip,Daniel Claridge,Pacho Velez,,;2015
8087;4Closed,Nick Lyon,Geoff Meed,Marlee Matlin,James Denton,Christina DeRosa,Jamie Kennedy;2013
8088;Princess Protection Program,Allison Liddi-Brown,Annie DeYoung,Selena Gomez,Demi Lovato,Jamie Chung,Nicholas Braun;2009
8089;I Am Here,Anders Morgenthaler,Anders Morgenthaler,Kim Basinger,Jordan Prentice,Sebastian Schipper,Peter Stormare;2014
8090;Hollywood Homicide,Ron Shelton,Ron Shelton,Robert Souza,Harrison Ford,Josh Hartnett,Lena Olin,Bruce Greenwood;2003
8091;L'Eclisse,Michelangelo Antonioni,Michelangelo Antonioni,Tonino Guerra,Alain Delon,Monica Vitti,Francisco Rabal,Lilla Brignone;1962
8092;Supermensch: The Legend of Shep Gordon,Mike Myers,Beth Aala,,Shep Gordon,Alice Cooper,Sylvester Stallone,Anne Murray;2014
8093;Pigs,Karl DiPelino,Karl DiPelino,Chris Ragonetti,Jefferson Brown,Darryn Lucio,Christopher Elliott,Melanie Marden;2007
8094;Copacabana,Marc Fitoussi,Marc Fitoussi,Isabelle Huppert,Aure Atika,Lolita Chammah,Jurgen Delnaet;2010
8095;Six Cents in the Pocket,Ricky D'Ambrose,,Michael Wetherbee,Tallie Medel;2015
8096;One Piece Movie 05: Curse of the Sacred Sword,Kazuhisa Takenôchi,Eiichiro Oda,Kazuya Nakai,Mayumi Tanaka;2004
8097;Moonstruck,Norman Jewison,John Patrick Shanley,Cher,Nicolas Cage,Vincent Gardenia,Olympia Dukakis;1987
8098;Arianna,Carlo Lavagna,Carlo Lavagna,Carlo Salsa,Chiara Barzini,Ondina Quadri,Massimo Popolizio,Valentina Carnelutti,Corrado Sassi;2015
8099;Secret,Yôjirô Takita,Keigo Higashino,Hiroshi Saito ,Ryoko Hirosue,Kaoru Kobayashi,Ken Kaneko,Yuriko Ishida;1999
8100;The Middle Distance,Patrick Underwood,Patrick Underwood,Ross Partridge,Joslyn Jensen,Kentucker Audley,Jennifer Lafleur;2015
8101;Kolya,Jan Svěrák,Zdeněk Svěrák,Andrei Chalimon,Zdeněk Svěrák,Libuše Šafránková,Ondřej Vetchý;1996
8102;A Touch of Sin,Jia Zhangke,Jia Zhangke,Jiang Wu,Wang Baoqiang,Zhao Tao,Lanshan Luo;2013
8103;Twice Born,Sergio Castellitto,Margaret Mazzantini,Sergio Castellitto,Penélope Cruz,Emile Hirsch,Adnan Haskovic,Pietro Castellitto;2012
8104;The Last of Robin Hood,Richard Glatzer,Wash Westmoreland,Richard Glatzer,Wash Westmoreland,Dakota Fanning,Susan Sarandon,Kevin Kline,Patrick St. Esprit;2014
8105;Spider,David Cronenberg,Patrick McGrath,Ralph Fiennes,Miranda Richardson,Gabriel Byrne,Lynn Redgrave;2002
8106;April Rain,Luciano Saber,Luciano Saber,Ryan Guzman,Ming-Na Wen,Ally Walker,Luke Goss;2014
8107;Extracted,Nir Paniry,Nir Paniry,Sasha Roiz,Jenny Mollen,Dominic Bogart,Richard Riehle;2012
8108;The Ewok Adventure,John Korty,George Lucas,Aubree Miller,Burl Ives,Daniel Frishman,Guy Boyd;1984
8109;The Count of Monte-Cristo,David Greene,Alexandre Dumas père,Sidney Carroll,Richard Chamberlain,Kate Nelligan,Isabelle De Valvert,Tony Curtis;1975
