entity_id,Id,Title,Director,Year,Cast
2114,d2872,the boy in the striped pajamas,mark herman,2008,"asa butterfield,david thewlis,vera farmiga,rupert friend,david hayman,jack scanlon,amber beattie,sheila hancock,richard johnson,jim norton,cara horgan"
2115,b1744,the sisters,arthur allan seidelman,2006,"maria bello, mary stuart masterso..., erika christensen, eric mccormack"
2115,d246,the sisters,arthur allan seidelman,2006,"maria bello,mary stuart masterson,erika christensen,eric mccormack,chris o'donnell,tony goldwyn,steven culp,alessandro nivola,elizabeth banks,rip torn"
2116,b2496,the fifth estate,bill condon,2013,"benedict cumberbatch, dan stevens (iv), alicia vikander, daniel brhl"
2116,a2731,the fifth estate,bill condon,2013,"benedict cumberbatch, daniel brühl, carice van houten"
2116,d1412,the fifth estate,bill condon,2013,"benedict cumberbatch,daniel brühl,alicia vikander,peter capaldi,jamie blackley,stanley tucci,dan stevens,laura linney,carice van houten,david thewlis,peter capaldi,moritz bleibtreu"
2117,c222,how to train your dragon 2,dean deblois,2014,"jay baruchel, cate blanchett, gerard butler"
2117,d1121,how to train your dragon 2,dean deblois,2014,"jay baruchel,cate blanchett,gerard butler,craig ferguson,america ferrera,jonah hill,christopher mintz-plasse,t. j. miller,kristen wiig,djimon hounsou,kit harington"
2118,d2217,harry potter and the deathly hallows: part 2,david yates,2011,"daniel radcliffe,rupert grint,emma watson,helena bonham-carter,robbie coltrane,ralph fiennes,michael gambon,maggie smith,gary oldman,alan rickman,david thewlis"
2118,a352,harry potter and the deathly hallows: part 2,david yates,2011,"daniel radcliffe, emma watson, rupert grint"
2119,b369,life as we know it,gary berlanti,2010,"katherine heigl, josh duhamel, josh lucas, alexis clagett"
2119,d2363,life as we know it,greg berlanti,2010,"katherine heigl,josh duhamel,josh lucas,hayes macarthur,christina hendricks"
2120,d2523,death at a funeral,neil labute,2010,"chris rock,james marsden,loretta devine,peter dinklage,martin lawrence,regina hall,zoe saldana,kevin hart,danny glover,keith david,ron glass,tracy morgan,columbus short,luke wilson,regine nehy"
2120,b306,death at a funeral,neil labute,2010,"chris rock, keith david, loretta devine, peter dinklage"
2121,b2530,hell baby,robert ben garant,2013,"leslie bibb, rob corddry, paul scheer, riki lindhome"
2121,a2769,hell baby,robert ben garant,2014,"rob corddry, leslie bibb, alex berg"
2121,d1557,hell baby,"robert ben garant,thomas lennon",2013,"rob corddry,leslie bibb,rob huebel,keegan michael key,paul scheer,thomas lennon,michael ian black,brittney alger,dave holmes,alex berg"
2122,b2210,for the bible tells me so,daniel karslake,2007,"genevieve robinson, imogene robinson, victor robinson, isabella 'boo' mcdan..."
2122,a1171,for the bible tells me so,daniel g. karslake,2007,"imogene robinson, victor robinson, gene robinson"
2123,b1965,jackass: number two,jeff tremaine,2006,"johnny knoxville, stephen 'steve-o' gl..., chris pontius, ryan dunn"
2123,a2227,jackass number two,jeff tremaine,2006,"johnny knoxville, steve-o, chris pontius"
2124,b1957,infamous,dogulas mcgrath,2006,"toby jones, sandra bullock, daniel craig, peter bogdanovich"
2124,d82,infamous,douglas mcgrath,2006,"toby jones,sandra bullock,daniel craig,lee pace,juliet stevenson,sigourney weaver,jeff daniels,peter bogdanovich,hope davis,gwyneth paltrow,isabella rossellini"
2125,d1960,hick,derick martini,2012,"chloe grace moretz,blake lively,alec baldwin,eddie redmayne,juliette lewis,anson mount,rory culkin"
2125,a161,hick,derick martini,2012,"chloë grace moretz, blake lively, rory culkin"
2126,d3487,red river,howard hawks,1948,"john wayne,montgomery clift,joanne dru groot,walter brennan,coleen gray,john ireland,noah beery jr."
2126,c6676,red river,howard hawks,1948,"john wayne, montgomery clift, joanne dru"
2127,d1122,22 jump street,"phil lord,chris miller",2014,"jonah hill,channing tatum,ice cube,dave franco,nick offerman,peter stormare,rob riggle,wyatt russell,richard grieco,amber stevens,jillian bell,jimmy tatro"
2127,c285,22 jump street,phil lord,2014,"channing tatum, jonah hill, ice cube"
2128,d1063,teenage mutant ninja turtles,jonathan liebesman,2014,"megan fox,alan ritchson,will arnett,noel fisher,johnny knoxville,william fichtner,minae noji,jeremy howard,whoopi goldberg,danny woodburn,abby elliott,tony shalhoub"
2128,c211,teenage mutant ninja turtles,jonathan liebesman,2014,"megan fox, will arnett, william fichtner"
2129,d3140,walk hard: the dewey cox story,jake kasdan,2007,"john c. reilly,jenna fischer,raymond j. barry,kristen wiig,tim meadows,harold ramis,chris parnell"
2129,a2606,walk hard: the dewey cox story,jake kasdan,2007,"john c. reilly, jenna fischer, david krumholtz"
2130,a2711,disconnect,henry alex rubin,2013,"jason bateman, jonah bobo, haley ramm"
2130,b2478,disconnect,henry alex rubin,2013,"jason bateman, hope davis, frank grillo, michael nyqvist"
2130,d1699,disconnect,henry alex rubin,2013,"jason bateman,hope davis,alexander skarsgård,paula patton,colin ford,andrea riseborough"
2131,a2573,sicko,michael moore,2007,"michael moore, tucker albrizzi, tony benn"
2131,d145,sicko,michael moore,2007,
2131,b2346,sicko,michael moore,2007,"michael moore, george w. bush"
2132,b939,new york i love you,faith akin,2009,"orlando bloom, natalie portman, bradley cooper, christina ricci"
2132,a1009,new york i love you,fatih akin,2009,"shia labeouf, natalie portman, bradley cooper"
2132,d2577,"new york, i love you","jiang wen,mira nair,shunji iwai,yvan attal,brett ratner,allen hughes,shekhar kapur,natalie portman,fatih akin,joshua marston,randy balsmeyer",2009,
2133,b232,samsara,ron fricke,2012,"ni made megahadi pra..., puti sri candra dewi"
2133,d1830,samsara,ron fricke,2012,
2133,a235,samsara,ron fricke,2012,"balinese tari legong dancers, ni made megahadi pratiwi, puti sri candra dewi"
2134,a2014,the world's fastest indian,roger donaldson,2006,"anthony hopkins, diane ladd, iain rea"
2134,d304,the world's fastest indian,roger donaldson,2006,"anthony hopkins,christopher lawford,bruce greenwood,paul rodriguez,diane ladd,patrick flueger,aaron murphy"
2135,b1835,breaking and entering,anthony minghella,2007,"jude law, juliette binoche, robin wright, martin freeman (ii)"
2135,d103,breaking and entering,anthony minghella,2007,"jude law,juliette binoche,robin wright penn,vera farmiga,rafi gavron,poppy rogers"
2135,a2080,breaking and entering,anthony minghella,2006,"jude law, robin wright, vera farmiga"
2136,c279,the raid 2,gareth evans,2014,"iko uwais, yayan ruhian, arifin putra"
2136,d1220,the raid 2,gareth evans,2014,"iko uwais,julie estelle,arifin putra,tio pakusodewo,oka antara,ryuhei matsuda,ken'ichi endô"
2137,d1309,the legend of hercules,renny harlin,2014,"kellan lutz,gaia weiss,scott adkins,roxanne mckee,liam mcintyre,liam garrigan,jukka hilden,rade serbedzija,johnathon schaech,luke newberry,kenneth cranham,sarai givaty"
2137,c202,the legend of hercules,renny harlin,2014,"kellan lutz, gaia weiss, scott adkins"
2138,a942,ghosts of girlfriends past,mark waters,2009,"matthew mcconaughey, jennifer garner, emma stone"
2138,d2761,ghosts of girlfriends past,mark waters,2009,"matthew mcconaughey,jennifer garner,michael douglas,breckin meyer,lacey chabert,robert forster,anne archer"
2139,d2903,magnolia,paul thomas anderson,1999,"jason robards,julianne moore,tom cruise,philip seymour hoffman,john c. reilly,william h. macy,philip baker hall,ricky jay,melora walters,alfred molina,jeremy blackman"
2139,b2829,magnolia,paul thomas anderson,1999,"tom cruise, jason robards, julianne moore, melinda dillon"
2140,d1394,vampire academy,mark waters,2014,"zoey deutch,lucy fry,danila kozlovskiy,gabriel byrne,sarah hyland,olga kurylenko,joely richardson"
2140,c226,vampire academy,mark waters,2014,"zoey deutch, lucy fry, danila kozlovsky"
2141,d2707,cloudy with a chance of meatballs,"phil lord,chris miller",2009,"bill hader,anna faris,mr. t,benjamin bratt,neil patrick harris,al roker,lauren graham"
2141,b845,cloudy with a chance of meatballs,chris miller,2009,"bill hader, anna faris, james caan, andy samberg"
2141,a909,cloudy with a chance of meatballs,phil lord,2009,"anna faris, bill hader, bruce campbell"
2142,d279,munich,steven spielberg,2005,"eric bana,daniel craig,geoffrey rush,mathieu kassovitz,ciaran hinds,hanns zischler,mathieu amalric,michael lonsdale,marie-josee croze,gila almagor,lynn cohen"
2142,a1943,munich,steven spielberg,2006,"eric bana, daniel craig, marie-josée croze"
2142,b1708,munich,steven spielberg,2005,"eric bana, daniel craig, ciarn hinds, mathieu kassovitz"
2143,d2174,fireflies in the garden,dennis lee,2011,"ryan reynolds,willem dafoe,emily watson,carrie-anne moss,julia roberts,hayden panettiere"
2143,b672,fireflies in the garden,dennis lee,2011,"emily watson, julia roberts, cayden boyd, frank ertl"
2144,a2784,i'm in love with a church girl,steve race,2013,"michael madsen, stephen baldwin, zahn mcclarnon"
2144,d1452,i'm in love with a church girl,steve race,2013,"adrienne bailon,ja rule,michael madsen,stephen baldwin,vincent pastore,martin kove,adrian bustamante"
2145,d1257,the den,zachary donohue,2014,"melanie papalia,david schlactenhaufen,matt riedy,adam shapiro,bill oberst jr.,katija pevec,lilly holleman"
2145,a1422,the den,zachary donohue,2014,"melanie papalia, david schlachtenhaufen, adam shapiro"
2146,d491,a lego brickumentary,"kief davidson,daniel junge",2015,jason bateman
2146,b1603,a lego brickumentary,daniel junge,2015,"jason bateman, jamie berard, alice finch lee, adam reed tucker"
2147,d983,left behind,vic armstrong,2014,"nicolas cage,lea thompson,chad michael murray,nicky whelan,jordin sparks,martin klebba,cassi thompson"
2147,c320,left behind,vic armstrong,2014,"nicolas cage, lea thompson, cassi thomson"
2148,a501,the twilight saga: breaking dawn - part 2,bill condon,2012,"kristen stewart, robert pattinson, taylor lautner"
2148,d1893,the twilight saga: breaking dawn - part 2,bill condon,2012,"kristen stewart,robert pattinson,taylor lautner,billy burke,peter facinelli,elizabeth reaser,kellan lutz,nikki reed,jackson rathbone,ashley greene,michael sheen,dakota fanning,mackenzie foy"
2148,d2135,the twilight saga: breaking dawn - part 1,bill condon,2011,"kristen stewart,robert pattinson,taylor lautner,billy burke,peter facinelli,elizabeth reaser,kellan lutz,nikki reed,jackson rathbone,ashley greene"
2149,a2680,lee daniels' the butler,lee daniels,2013,"forest whitaker, oprah winfrey, john cusack"
2149,d1611,lee daniels' the butler,lee daniels,2013,"forest whitaker,oprah winfrey,john cusack,robin williams,james marsden,alan rickman,minka kelly,liev schreiber,jesse williams,cuba gooding jr.,terrence howard,jane fonda,mariah carey"
2150,a966,the imaginarium of doctor parnassus,terry gilliam,2010,"christopher plummer, lily cole, heath ledger"
2150,b899,the imaginarium of doctor parnassus,terry gilliam,2009,"christopher plummer, heath ledger, johnny depp, jude law"
2150,d2639,the imaginarium of dr. parnassus,terry gilliam,2010,"heath ledger,christopher plummer,verne troyer,lily cole,tom waits"
2151,d1409,12 years a slave,steve mcqueen,2013,"chiwetel ejiofor,michael fassbender,michael kenneth williams,paul dano,benedict cumberbatch,garret dillahunt,ruth negga,sarah paulson,paul giamatti,brad pitt,alfre woodard,scoot mcnairy,taran killam"
2151,b2396,12 years a slave,steve mcqueen (iii),2013,"chiwetel ejiofor, michael fassbender, benedict cumberbatch, paul giamatti"
2151,a2627,12 years a slave,steve mcqueen,2013,"chiwetel ejiofor, michael kenneth williams, michael fassbender"
2152,b1975,kurt cobain: about a son,aj schnack,2007,kurt cobain
2152,a2239,kurt cobain about a son,aj schnack,2007,"kurt cobain, michael azerrad, courtney love"
2153,b650,college,deb hagen,2008,"drake bell, andrew caldwell, haley bennett, ryan pinkston"
2153,a698,college,deb hagan,2008,"drake bell, kevin covais, andrew caldwell"
2154,d352,stonewall,roland emmerich,2015,"jeremy irvine,jonathan rhys-meyers,ron perlman,caleb landry jones,karl glusman,joey king,matt craven,atticus mitchell,david cubitt,mark camacho,andrea frankle,joanne vannicola"
2154,b426,stonewall,roland emmerich,2015,"jonathan rhys meyers, ron perlman, caleb landry jones, jeremy irvine"
2155,d1578,jayne mansfield's car,billy bob thornton,2013,"kevin bacon,shawnee smith,ray stevenson,john hurt,robert duvall,billy bob thornton,frances o'connor,robert patrick"
2155,a2805,jayne mansfield's car,billy bob thornton,2013,"tippi hedren, kevin bacon, ray stevenson"
2156,a254,ted,seth macfarlane,2012,"mark wahlberg, mila kunis, seth macfarlane"
2156,d1970,ted,seth macfarlane,2012,"mark wahlberg,mila kunis,giovanni ribisi,patrick stewart,joel mchale,patrick warburton,aedin mincks,matt walsh"
2157,a562,hugo,martin scorsese,2011,"asa butterfield, chloë grace moretz, christopher lee"
2157,b528,hugo,martin scorsese,2011,"ben kingsley, sacha baron cohen, asa butterfield, ray winstone"
2157,d2138,hugo,martin scorsese,2011,"asa butterfield,emily mortimer,jude law,ray winstone,christopher lee,helen mccrory,michael stuhlbarg,richard griffiths"
2158,a1935,match point,woody allen,2006,"scarlett johansson, jonathan rhys meyers, emily mortimer"
2158,d288,match point,woody allen,2006,"scarlett johansson,jonathan rhys-meyers,emily mortimer,matthew goode,brian cox,penelope wilton,ewen bremner,james nesbitt"
2158,b1704,match point,woody allen,2005,"jonathan rhys meyers, scarlett johansson, matthew goode, emily mortimer"
2159,b871,fired up,will gluck,2009,"nick d'agosto, eric christian olsen, sarah roemer, danneel harriss"
2159,d2771,fired up,will gluck,2009,"nicholas d'agosto,eric christian olsen,sarah roemer,molly sims,philip baker hall,hayley marie norman,amber stevens"
2160,a600,new year's eve,garry marshall,2011,"sarah jessica parker, jessica biel, ashton kutcher"
2160,d2153,new year's eve,garry marshall,2011,"halle berry,hilary swank,robert de niro,michelle pfeiffer,jon bon jovi,zac efron,sarah jessica parker,ashton kutcher"
2161,d2668,black dynamite,scott sanders,2009,"michael jai white,tommy davidson,bokeem woodbine,arsenio hall,john salley,mykelti williamson,james mcmanus,nicole sullivan"
2161,c1769,black dynamite,scott sanders,2009,"arsenio hall, tommy davidson, phyllis applegate"
2162,d1456,the counselor,ridley scott,2013,"michael fassbender,brad pitt,penelope cruz,javier bardem,cameron diaz,rosie perez,goran višnjić,bruno ganz"
2162,a2704,the counselor,ridley scott,2013,"michael fassbender, penélope cruz, cameron diaz"
2163,d1454,jackass presents: bad grandpa,jeff tremaine,2013,"johnny knoxville,jackson nicoll,bam margera,chris pontius,preston lacy,dave england,ehren mcghehey"
2163,b2560,jackass presents: bad grandpa,jeff tremaine,2013,"johnny knoxville, jackson nicoll, spike jonze, georgina cates"
2164,d5,death at a funeral,frank oz,2007,"matthew macfadyen,keeley hawes,daisy donovan,alan tudyk,jane asher,rupert graves,peter egan,peter dinklage"
2164,a316,death at a funeral,frank oz,2007,"matthew macfadyen, peter dinklage, ewen bremner"
2165,d3059,southland tales,richard kelly,2007,"dwayne johnson,seann william scott,sarah michelle gellar,curtis armstrong,mandy moore,kevin smith,justin timberlake"
2165,b1356,southland tales,richard kelly,2007,"seann william scott, sarah michelle gella..., curtis armstrong, joe campana"
2166,d1747,stoker,park chan-wook,2012,"mia wasikowska,matthew goode,nicole kidman,dermot mulroney,harmony korine"
2166,b2682,stoker,park chan-wook,2013,"mia wasikowska, matthew goode, nicole kidman, dermot mulroney"
2166,a2935,stoker,chan-wook park,2013,"mia wasikowska, nicole kidman, matthew goode"
2167,b866,fame,kevin tancharoen,2009,"collins pennie, kristy flores, asher book, paul iacono"
2167,d2710,fame,kevin tancharoen,2009,"naturi naughton,kay panabaker,megan mullally,bebe neuwirth,charles s. dutton,kherington payne,debbie allen,walter perez,paul mcgill,paul iacono,asher book,collins pennie,kelsey grammer"
2168,d2754,fighting,dito montiel,2009,"channing tatum,terrence howard,zulay henao,altagracia guzman,luis guzman,roger guenveur smith,michael rivera,flaco navaja,peter tambakis"
